###################################
# STANDARD PLMNIDENDITY ATTRIBUTES
###################################
MCC=46;MNC=6;MNCLENGTH=2
###############################
ROWID=1;EXTUCFDDID=RNC01-1-1;MUCID=RNC01-1-1;USERLABEL=RNC01-1-1;LAC=1;PCID=1;CID=1;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=2;EXTUCFDDID=RNC01-2-1;MUCID=RNC01-2-1;USERLABEL=RNC01-2-1;LAC=1;PCID=2;CID=2;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=3;EXTUCFDDID=RNC01-3-1;MUCID=RNC01-3-1;USERLABEL=RNC01-3-1;LAC=1;PCID=3;CID=3;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=4;EXTUCFDDID=RNC01-4-1;MUCID=RNC01-4-1;USERLABEL=RNC01-4-1;LAC=1;PCID=4;CID=4;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=5;EXTUCFDDID=RNC01-5-1;MUCID=RNC01-5-1;USERLABEL=RNC01-5-1;LAC=1;PCID=5;CID=5;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=6;EXTUCFDDID=RNC01-6-1;MUCID=RNC01-6-1;USERLABEL=RNC01-6-1;LAC=1;PCID=6;CID=6;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=7;EXTUCFDDID=RNC01-7-1;MUCID=RNC01-7-1;USERLABEL=RNC01-7-1;LAC=1;PCID=7;CID=7;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=8;EXTUCFDDID=RNC01-8-1;MUCID=RNC01-8-1;USERLABEL=RNC01-8-1;LAC=1;PCID=8;CID=8;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=9;EXTUCFDDID=RNC01-9-1;MUCID=RNC01-9-1;USERLABEL=RNC01-9-1;LAC=1;PCID=9;CID=9;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=10;EXTUCFDDID=RNC01-10-1;MUCID=RNC01-10-1;USERLABEL=RNC01-10-1;LAC=1;PCID=10;CID=10;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=11;EXTUCFDDID=RNC01-11-1;MUCID=RNC01-11-1;USERLABEL=RNC01-11-1;LAC=1;PCID=11;CID=11;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=12;EXTUCFDDID=RNC01-12-1;MUCID=RNC01-12-1;USERLABEL=RNC01-12-1;LAC=1;PCID=12;CID=12;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=13;EXTUCFDDID=RNC01-13-1;MUCID=RNC01-13-1;USERLABEL=RNC01-13-1;LAC=1;PCID=13;CID=13;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=14;EXTUCFDDID=RNC01-14-1;MUCID=RNC01-14-1;USERLABEL=RNC01-14-1;LAC=1;PCID=14;CID=14;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=15;EXTUCFDDID=RNC01-15-1;MUCID=RNC01-15-1;USERLABEL=RNC01-15-1;LAC=1;PCID=15;CID=15;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=16;EXTUCFDDID=RNC01-16-1;MUCID=RNC01-16-1;USERLABEL=RNC01-16-1;LAC=1;PCID=16;CID=16;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=17;EXTUCFDDID=RNC01-17-1;MUCID=RNC01-17-1;USERLABEL=RNC01-17-1;LAC=1;PCID=17;CID=17;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=18;EXTUCFDDID=RNC01-18-1;MUCID=RNC01-18-1;USERLABEL=RNC01-18-1;LAC=1;PCID=18;CID=18;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=19;EXTUCFDDID=RNC01-19-1;MUCID=RNC01-19-1;USERLABEL=RNC01-19-1;LAC=1;PCID=19;CID=19;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=20;EXTUCFDDID=RNC01-20-1;MUCID=RNC01-20-1;USERLABEL=RNC01-20-1;LAC=1;PCID=20;CID=20;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=21;EXTUCFDDID=RNC01-20-2;MUCID=RNC01-20-2;USERLABEL=RNC01-20-2;LAC=1;PCID=21;CID=21;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=22;EXTUCFDDID=RNC01-20-3;MUCID=RNC01-20-3;USERLABEL=RNC01-20-3;LAC=1;PCID=22;CID=22;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=23;EXTUCFDDID=RNC01-21-1;MUCID=RNC01-21-1;USERLABEL=RNC01-21-1;LAC=1;PCID=23;CID=23;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=24;EXTUCFDDID=RNC01-21-2;MUCID=RNC01-21-2;USERLABEL=RNC01-21-2;LAC=1;PCID=24;CID=24;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=25;EXTUCFDDID=RNC01-21-3;MUCID=RNC01-21-3;USERLABEL=RNC01-21-3;LAC=1;PCID=25;CID=25;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=26;EXTUCFDDID=RNC01-22-1;MUCID=RNC01-22-1;USERLABEL=RNC01-22-1;LAC=1;PCID=26;CID=26;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=27;EXTUCFDDID=RNC01-22-2;MUCID=RNC01-22-2;USERLABEL=RNC01-22-2;LAC=1;PCID=27;CID=27;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=28;EXTUCFDDID=RNC01-22-3;MUCID=RNC01-22-3;USERLABEL=RNC01-22-3;LAC=1;PCID=28;CID=28;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=29;EXTUCFDDID=RNC01-23-1;MUCID=RNC01-23-1;USERLABEL=RNC01-23-1;LAC=1;PCID=29;CID=29;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=30;EXTUCFDDID=RNC01-23-2;MUCID=RNC01-23-2;USERLABEL=RNC01-23-2;LAC=1;PCID=30;CID=30;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=31;EXTUCFDDID=RNC01-23-3;MUCID=RNC01-23-3;USERLABEL=RNC01-23-3;LAC=1;PCID=31;CID=31;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=32;EXTUCFDDID=RNC01-24-1;MUCID=RNC01-24-1;USERLABEL=RNC01-24-1;LAC=1;PCID=32;CID=32;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=33;EXTUCFDDID=RNC01-24-2;MUCID=RNC01-24-2;USERLABEL=RNC01-24-2;LAC=1;PCID=33;CID=33;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=34;EXTUCFDDID=RNC01-24-3;MUCID=RNC01-24-3;USERLABEL=RNC01-24-3;LAC=1;PCID=34;CID=34;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=35;EXTUCFDDID=RNC01-25-1;MUCID=RNC01-25-1;USERLABEL=RNC01-25-1;LAC=1;PCID=35;CID=35;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=36;EXTUCFDDID=RNC01-25-2;MUCID=RNC01-25-2;USERLABEL=RNC01-25-2;LAC=1;PCID=36;CID=36;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=37;EXTUCFDDID=RNC01-25-3;MUCID=RNC01-25-3;USERLABEL=RNC01-25-3;LAC=1;PCID=37;CID=37;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=38;EXTUCFDDID=RNC01-26-1;MUCID=RNC01-26-1;USERLABEL=RNC01-26-1;LAC=1;PCID=38;CID=38;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=39;EXTUCFDDID=RNC01-26-2;MUCID=RNC01-26-2;USERLABEL=RNC01-26-2;LAC=1;PCID=39;CID=39;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=40;EXTUCFDDID=RNC01-26-3;MUCID=RNC01-26-3;USERLABEL=RNC01-26-3;LAC=1;PCID=40;CID=40;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=41;EXTUCFDDID=RNC01-27-1;MUCID=RNC01-27-1;USERLABEL=RNC01-27-1;LAC=1;PCID=41;CID=41;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=42;EXTUCFDDID=RNC01-27-2;MUCID=RNC01-27-2;USERLABEL=RNC01-27-2;LAC=1;PCID=42;CID=42;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=43;EXTUCFDDID=RNC01-27-3;MUCID=RNC01-27-3;USERLABEL=RNC01-27-3;LAC=1;PCID=43;CID=43;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=44;EXTUCFDDID=RNC01-27-4;MUCID=RNC01-27-4;USERLABEL=RNC01-27-4;LAC=1;PCID=44;CID=44;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=45;EXTUCFDDID=RNC01-27-5;MUCID=RNC01-27-5;USERLABEL=RNC01-27-5;LAC=1;PCID=45;CID=45;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=46;EXTUCFDDID=RNC01-27-6;MUCID=RNC01-27-6;USERLABEL=RNC01-27-6;LAC=1;PCID=46;CID=46;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=47;EXTUCFDDID=RNC01-28-1;MUCID=RNC01-28-1;USERLABEL=RNC01-28-1;LAC=1;PCID=47;CID=47;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=48;EXTUCFDDID=RNC01-28-2;MUCID=RNC01-28-2;USERLABEL=RNC01-28-2;LAC=1;PCID=48;CID=48;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=49;EXTUCFDDID=RNC01-28-3;MUCID=RNC01-28-3;USERLABEL=RNC01-28-3;LAC=1;PCID=49;CID=49;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=50;EXTUCFDDID=RNC01-28-4;MUCID=RNC01-28-4;USERLABEL=RNC01-28-4;LAC=1;PCID=50;CID=50;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=51;EXTUCFDDID=RNC01-28-5;MUCID=RNC01-28-5;USERLABEL=RNC01-28-5;LAC=1;PCID=51;CID=51;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=52;EXTUCFDDID=RNC01-28-6;MUCID=RNC01-28-6;USERLABEL=RNC01-28-6;LAC=1;PCID=52;CID=52;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=53;EXTUCFDDID=RNC01-29-1;MUCID=RNC01-29-1;USERLABEL=RNC01-29-1;LAC=1;PCID=53;CID=53;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=54;EXTUCFDDID=RNC01-29-2;MUCID=RNC01-29-2;USERLABEL=RNC01-29-2;LAC=1;PCID=54;CID=54;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=55;EXTUCFDDID=RNC01-29-3;MUCID=RNC01-29-3;USERLABEL=RNC01-29-3;LAC=1;PCID=55;CID=55;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=56;EXTUCFDDID=RNC01-29-4;MUCID=RNC01-29-4;USERLABEL=RNC01-29-4;LAC=1;PCID=56;CID=56;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=57;EXTUCFDDID=RNC01-29-5;MUCID=RNC01-29-5;USERLABEL=RNC01-29-5;LAC=1;PCID=57;CID=57;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=58;EXTUCFDDID=RNC01-29-6;MUCID=RNC01-29-6;USERLABEL=RNC01-29-6;LAC=1;PCID=58;CID=58;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=59;EXTUCFDDID=RNC01-30-1;MUCID=RNC01-30-1;USERLABEL=RNC01-30-1;LAC=1;PCID=59;CID=59;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=60;EXTUCFDDID=RNC01-30-2;MUCID=RNC01-30-2;USERLABEL=RNC01-30-2;LAC=1;PCID=60;CID=60;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=61;EXTUCFDDID=RNC01-30-3;MUCID=RNC01-30-3;USERLABEL=RNC01-30-3;LAC=1;PCID=61;CID=61;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=62;EXTUCFDDID=RNC01-30-4;MUCID=RNC01-30-4;USERLABEL=RNC01-30-4;LAC=1;PCID=62;CID=62;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=63;EXTUCFDDID=RNC01-30-5;MUCID=RNC01-30-5;USERLABEL=RNC01-30-5;LAC=1;PCID=63;CID=63;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=64;EXTUCFDDID=RNC01-30-6;MUCID=RNC01-30-6;USERLABEL=RNC01-30-6;LAC=1;PCID=64;CID=64;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=65;EXTUCFDDID=RNC01-31-1;MUCID=RNC01-31-1;USERLABEL=RNC01-31-1;LAC=1;PCID=65;CID=65;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=66;EXTUCFDDID=RNC01-31-2;MUCID=RNC01-31-2;USERLABEL=RNC01-31-2;LAC=1;PCID=66;CID=66;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=67;EXTUCFDDID=RNC01-31-3;MUCID=RNC01-31-3;USERLABEL=RNC01-31-3;LAC=1;PCID=67;CID=67;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=68;EXTUCFDDID=RNC01-31-4;MUCID=RNC01-31-4;USERLABEL=RNC01-31-4;LAC=1;PCID=68;CID=68;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=69;EXTUCFDDID=RNC01-31-5;MUCID=RNC01-31-5;USERLABEL=RNC01-31-5;LAC=1;PCID=69;CID=69;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=70;EXTUCFDDID=RNC01-31-6;MUCID=RNC01-31-6;USERLABEL=RNC01-31-6;LAC=1;PCID=70;CID=70;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=71;EXTUCFDDID=RNC01-32-1;MUCID=RNC01-32-1;USERLABEL=RNC01-32-1;LAC=1;PCID=71;CID=71;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=72;EXTUCFDDID=RNC01-32-2;MUCID=RNC01-32-2;USERLABEL=RNC01-32-2;LAC=1;PCID=72;CID=72;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=73;EXTUCFDDID=RNC01-32-3;MUCID=RNC01-32-3;USERLABEL=RNC01-32-3;LAC=1;PCID=73;CID=73;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
ROWID=74;EXTUCFDDID=RNC01-32-4;MUCID=RNC01-32-4;USERLABEL=RNC01-32-4;LAC=1;PCID=74;CID=74;RAC=1;ARFCNVDL=10563;RNCID=1;UARFCNUL=12
