####################################################################################################
... ./createLTE2WRANutranrelations.pl started running at Mon Sep 26 11:23:14 GMT 2016
####################################################################################################
# This file is generated from the LTE Input File
# Location is /var/tmp/tep/xkatmri/enm-lte/customdata/irathom//PrivateIrathomLTE2WRAN.csv
# Input File generation date is Mon Sep 26 11:23:14 GMT 2016
####################################################################################################

WRROWID=1;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=2;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=3;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=4;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=5;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=6;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=7;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=8;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=9;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=10;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=11;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=12;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=13;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=14;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=15;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=16;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=17;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=18;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=19;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=20;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=21;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=22;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=23;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=24;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=25;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=26;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=27;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=28;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=29;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=30;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=31;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=32;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=33;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=34;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=35;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=36;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=37;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=38;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=39;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=40;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=41;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=42;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=43;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=44;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=45;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=46;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=47;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=48;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=49;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=50;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=51;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=52;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=53;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=54;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=55;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=56;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=57;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=58;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=59;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=60;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=61;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=62;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=63;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=64;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=65;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=66;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=67;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=68;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=69;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=70;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=71;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=72;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=73;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=74;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=75;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=76;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=77;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=78;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=79;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=80;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=81;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=82;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=83;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=84;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=85;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=86;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=87;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=88;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=89;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=90;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=91;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=92;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=93;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=94;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=95;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=96;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=97;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=98;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=99;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=100;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=101;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=102;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=103;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=104;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=105;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=106;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=107;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=108;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=109;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=110;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=111;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=112;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=113;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=114;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=115;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=116;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=117;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=118;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=119;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=120;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=121;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=122;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=123;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=124;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=125;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=126;EUTRANFREQRELATIONID=3;EARFCNDL=3
WRROWID=127;EUTRANFREQRELATIONID=4;EARFCNDL=4
WRROWID=128;EUTRANFREQRELATIONID=4;EARFCNDL=4
WRROWID=129;EUTRANFREQRELATIONID=4;EARFCNDL=4
WRROWID=130;EUTRANFREQRELATIONID=4;EARFCNDL=4
WRROWID=131;EUTRANFREQRELATIONID=4;EARFCNDL=4
WRROWID=132;EUTRANFREQRELATIONID=4;EARFCNDL=4
WRROWID=133;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=134;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=135;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=136;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=137;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=138;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=139;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=140;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=141;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=142;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=143;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=144;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=145;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=146;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=147;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=148;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=149;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=150;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=151;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=152;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=153;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=154;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=155;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=156;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=157;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=158;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=159;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=160;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=161;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=162;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=163;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=164;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=165;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=166;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=167;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=168;EUTRANFREQRELATIONID=1;EARFCNDL=1
WRROWID=169;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=170;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=171;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=172;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=173;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=174;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=175;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=176;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=177;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=178;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=179;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=180;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=181;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=182;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=183;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=184;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=185;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=186;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=187;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=188;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=189;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=190;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=191;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=192;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=193;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=194;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=195;EUTRANFREQRELATIONID=2;EARFCNDL=2
WRROWID=196;EUTRANFREQRELATIONID=2;EARFCNDL=2
