####################################################################################################
... ./createLTE2GRANnetworkdata.pl started running at Mon May 25 11:45:45 GMT 2015
####################################################################################################
# This file is generated from the LTE Input File
# Location is /var/tmp/tep/CODEFREEZE/lte/customdata/irathom//PrivateIrathomLTE2GRAN.csv
####################################################################################################

LTENodeName=LTE01dg2ERBS00001;earfcn=1;BSCCellNum=4000000
LTENodeName=LTE01dg2ERBS00001;earfcn=1;BSCCellNum=4000001
LTENodeName=LTE01dg2ERBS00001;earfcn=1;BSCCellNum=4000002
LTENodeName=LTE01dg2ERBS00001;earfcn=1;BSCCellNum=4000003
LTENodeName=LTE01dg2ERBS00001;earfcn=1;BSCCellNum=4000004
LTENodeName=LTE01dg2ERBS00001;earfcn=1;BSCCellNum=4000005
LTENodeName=LTE01dg2ERBS00001;earfcn=1;BSCCellNum=4000006
LTENodeName=LTE01dg2ERBS00001;earfcn=1;BSCCellNum=4000007
LTENodeName=LTE01dg2ERBS00001;earfcn=1;BSCCellNum=4000008
LTENodeName=LTE01dg2ERBS00001;earfcn=1;BSCCellNum=4000009
LTENodeName=LTE01dg2ERBS00001;earfcn=1;BSCCellNum=4000010
LTENodeName=LTE01dg2ERBS00001;earfcn=1;BSCCellNum=4000011
LTENodeName=LTE01dg2ERBS00002;earfcn=2;BSCCellNum=4000012
LTENodeName=LTE01dg2ERBS00002;earfcn=2;BSCCellNum=4000013
LTENodeName=LTE01dg2ERBS00002;earfcn=2;BSCCellNum=4000014
LTENodeName=LTE01dg2ERBS00002;earfcn=2;BSCCellNum=4000015
LTENodeName=LTE01dg2ERBS00002;earfcn=2;BSCCellNum=4000016
LTENodeName=LTE01dg2ERBS00002;earfcn=2;BSCCellNum=4000017
LTENodeName=LTE01dg2ERBS00002;earfcn=2;BSCCellNum=4000018
LTENodeName=LTE01dg2ERBS00002;earfcn=2;BSCCellNum=4000019
LTENodeName=LTE01dg2ERBS00002;earfcn=2;BSCCellNum=4000020
LTENodeName=LTE01dg2ERBS00002;earfcn=2;BSCCellNum=4000021
LTENodeName=LTE01dg2ERBS00002;earfcn=2;BSCCellNum=4000022
LTENodeName=LTE01dg2ERBS00002;earfcn=2;BSCCellNum=4000023
LTENodeName=LTE01dg2ERBS00003;earfcn=3;BSCCellNum=4000024
LTENodeName=LTE01dg2ERBS00003;earfcn=3;BSCCellNum=4000025
LTENodeName=LTE01dg2ERBS00003;earfcn=3;BSCCellNum=4000026
LTENodeName=LTE01dg2ERBS00003;earfcn=3;BSCCellNum=4000027
LTENodeName=LTE01dg2ERBS00003;earfcn=3;BSCCellNum=4000028
LTENodeName=LTE01dg2ERBS00003;earfcn=3;BSCCellNum=4000029
LTENodeName=LTE01dg2ERBS00003;earfcn=3;BSCCellNum=4000030
LTENodeName=LTE01dg2ERBS00003;earfcn=3;BSCCellNum=4000031
